Дата счета,ID Счета,ID позиции счета,ID заявки,Наименование позиции в счете,Наименование позиции в заявке,Кол-во позиций в счете,Стоимость позиции
2022-02-14 15:48:26.654,74402,378206,41360,HARDY Валик для покраски труб ворс 12мм с ручкой Standart 6мм 0133-490300,Валик HARDY для покраски труб ворс 12мм с ручкой Standart 6мм 0133-490300 16441120,4.0,1872.0
2022-02-14 15:48:26.654,74402,378207,41360,Сварочный инвертор Au го га PRO INTER 205 (MOSFET),Сварочный инвертор Aurora INTER 205 22726,2.0,35100.0
2022-02-14 15:48:26.654,74402,378208,41360,75/440 Алюминиевая лента 75мм 40м без и/у Klebebander/24/б,Алюминиевая лента 70mmX40m,72.0,15732.0
2022-02-14 15:48:26.654,74402,378209,41360,Скоба вентиляционная оцинк. М8*20 2/3 мм (400 шт в упак.),"Скоба для стяжки фланцев М8 ссв 2,0 (оцинкованная)",5200.0,34372.0
2022-02-14 17:27:21.417,74453,378861,41619,"Услуга манипулятора 7т, 9.02.22г., 10.02.22г., 12.02.22г, на объекте: г. Москва, ЗАО, ул. 3-я Черепковская, Д.15А","Услуга манипулятора 7т, 9.02.22г., 10.02.22г., 12.02.22г, на объекте: г. Москва, ЗАО, ул. 3-я Черепковская, Д.15А",32.0,62000.0
2022-02-15 14:29:15.663,74666,379598,41741,Доплата за металлопрокат по Счету № 164 от 09 февраля 2022 г.,Доплата за металлопрокат по Счету № 164 от 09 февраля 2022 г.,1.0,2220.4
2022-02-15 14:50:43.390,74682,379631,41744,Губки для мытья посуды 5x8см 10шт./уп. PACLAN,Губки для мытья посуды Paclan Practi поролоновые 50х80 мм 10 штук в упаковке 144337,3.0,123.91
2022-02-15 14:50:43.390,74682,379632,41744,"Контейнер-бак мусорный 120л, на 2-х колёсах, с крышкой, синий","Мусорный контейнер (120л),синий МКТ120СИН",2.0,6062.02
2022-02-15 14:50:43.390,74682,379633,41744,Средство для сантехники DOMESTOS универсальное Лимонная свежесть 500 мл,Средство для сантехники универсальное с дезинфицирующим эффектом Domestos Лимонная свежесть 500 мл 1482948,10.0,1029.0
2022-02-15 14:50:43.390,74682,379634,41744,Универсальное чистящее средство Пемолюкс Сода 5 порошок 0.48 кг яблоко,Универсальное чистящее средство Пемолюкс Сода 5 Яблоко порошок 480 г 478371,10.0,528.96
2022-02-15 14:50:43.390,74682,379635,41744,Мешки для мусора ПНД 30л 12мкм ЗОшт/рул синие 50x60см Комус,"Мешки для мусора на 30 л Комус синие (ПНД, 12 мкм, в рулоне 30 шт, 50х60 см) 274537",20.0,1217.76
2022-02-15 14:50:43.390,74682,379636,41744,Средство для сантехники УТЕНОК Супер Сила Видимый Эффект 500мл.,Средство для сантехники Утенок Супер Сила Видимый Эффект 500 мл 943929,10.0,1310.04
2022-02-15 14:50:43.390,74682,379637,41744,Кофе Jacobs Monarch раств.субл. 500г пакет,Кофе растворимый Jacobs Monarch 500 г (пакет) 172683,6.0,4554.0
2022-02-15 14:50:43.390,74682,379638,41744,Стакан одноразовый бум однослойный С-80мм 200мл Coffee-to-Go 50шт/уп,Стакан одноразовый бумажный 200 мл 50 штук в упаковке Coffee-to-Go 117309,100.0,19100.4
2022-02-15 14:50:43.390,74682,379639,41744,"Чай Азерчай Ленкорань черный крупнолист, прозрачная упаковка, 400г 414186",Чай Азерчай Ленкорань черный 400 г 1245680,20.0,7306.32
2022-02-15 14:50:43.390,74682,379640,41744,"Чай TESS Лайм зеленый с добавками 100 пак/уп, 0920-09",Чай Tess Lime Citrus peels зеленый с лаймом 100 пакетиков 362485,50.0,14650.2
2022-02-15 17:04:12.118,74734,379921,41719,Спец.костюм Костюм летний Спектр кур/пк. (р.44-46)р. 170-176,"Костюм мужской летний ""Спектр"" (синий/оранжевый 44-46/170-176 )) логотип МОНОТЕК СТРОЙ)",50.0,63250.2
2022-02-15 17:04:12.118,74734,379922,41719,Спец.костюм Костюм летний Спектр кур/пк. (р.44-46)р. 182-188,"Костюм мужской летний ""Спектр"" (синий/оранжевый (44-46/182-188 )) логотип МОНОТЕК СТРОЙ)",50.0,63250.2
2022-02-15 17:04:12.118,74734,379923,41719,Спец.костюм Костюм летний Спектр кур/пк. (р.48-50)р.170-176,"Костюм мужской летний ""Спектр"" (синий/оранжевый (48-50/170-176 .)) логотип МОНОТЕК СТРОЙ)",60.0,75900.24
2022-02-15 17:04:12.118,74734,379924,41719,Спец.костюм Костюм летний Спектр кур/пк. (р.48-50)р. 182-188,"Костюм мужской летний ""Спектр"" (синий/оранжевый (.48-50/182-188 .)) логотип МОНОТЕК СТРОЙ)",60.0,75900.24
2022-02-15 17:04:12.118,74734,379925,41719,Спец.костюм Костюм летний Спектр кур/пк. (р.52-54)р. 170-176,"Костюм мужской летний ""Спектр"" (синий/оранжевый (52-54/170-176 )) логотип МОНОТЕК СТРОЙ)",50.0,63250.2
2022-02-15 17:04:12.118,74734,379926,41719,Спец.костюм Костюм летний Спектр кур/пк. (р.52-54)р. 182-188,"Костюм мужской летний ""Спектр"" (синий/оранжевый (52-54/182-188.)) логотип МОНОТЕК СТРОЙ)",50.0,63250.2
2022-02-15 17:04:12.118,74734,379927,41719,Спец.костюм Костюм летний Спектр кур/пк. (р.56-58)р.170-176,"Костюм мужской летний ""Спектр"" (синий/оранжевый (56-58/170-176.)) логотип МОНОТЕК СТРОЙ)",20.0,25300.08
2022-02-15 17:04:12.118,74734,379928,41719,Спец.костюм Костюм летний Спектр кур/пк. (р.56-58)р. 182-188,"Костюм мужской летний ""Спектр"" (синий/оранжевый (56-58/182-188)) логотип МОНОТЕК СТРОЙ)",20.0,25300.08
2022-02-15 17:04:12.118,74734,379929,41719,Ботинки Мистраль ПУ/ТПУ с МП и МС р.40 (105251),Ботинки МП МС ПУ/ТПУ (40),10.0,12500.04
2022-02-15 17:04:12.118,74734,379930,41719,Ботинки Мистраль ПУ/ТПУ с МП и МС р.41 (105251),Ботинки МП МС ПУ/ТПУ (41),50.0,62500.2
2022-02-15 17:04:12.118,74734,379931,41719,Ботинки Мистраль ПУ/ТПУ с МП и МС р.42 (105251),Ботинки МП МС ПУ/ТПУ (42),50.0,62500.2
2022-02-15 17:04:12.118,74734,379932,41719,Ботинки Мистраль ПУ/ТПУ с МП и МС р.43 (105251),Ботинки МП МС ПУ/ТПУ (43),50.0,62500.2
2022-02-15 17:04:12.118,74734,379933,41719,Ботинки Мистраль ПУ/ТПУ с МП и МС р.44 (105251),Ботинки МП МС ПУ/ТПУ (44),35.0,43750.14
2022-02-15 17:04:12.118,74734,379934,41719,Ботинки Мистраль ПУ/ТПУ с МП и МС р.45 (105251),Ботинки МП МС ПУ/ТПУ (45),12.0,15000.05
2022-02-15 17:11:48.035,74741,379947,41484,Уголок 125x80x10 09Г2С ГОСТ 8510-86,Уголок металлический 125х80х10 09Г2С ГОСТ 8509-93,422.0,780051.5
2022-02-15 17:11:48.035,74741,379948,41484,Полоса 4x100,Полоса стальная 4х100  ГОСТ 103-2006 (6м),288.0,86130.0
2022-02-15 17:11:48.035,74741,379949,41484,Швеллер 22П стЗсп/пс5 ГОСТ 8240-97,Швеллер 22П ст. 09Г2С ГОСТ 8240-97 (6м),72.0,153675.0
2022-02-15 17:11:48.035,74741,379950,41484,"Профнастил С10 0,5x1100x6000","Профнастил С10 0,35-0,55 мм оцинкованный для забора",145.2,68244.0
2022-02-15 17:11:48.035,74741,379951,41484,"Профнастил оцинк. Н60 0,7х845(902)х6000","ПРОФНАСТИЛ Н60 ОЦИНКОВ. С60 (845Х0,6Х3000)",10.14,8700.0
2022-02-15 17:11:48.035,74741,379952,41782,Доставка,Доставка,1.0,17000.0
2022-02-15 17:11:48.035,74741,450674,41782,Корректировка,Корректировка,1.0,8095.95
2022-02-15 17:13:32.330,74743,379956,41740,Штукатурка МН OPTIMA-PUTZ 521 цементная (30кг/42),Цементная штукатурка машинного нанесения KREISEL OPTIMA-PUTZ 521,20160.0,156576.0
2022-02-16 09:10:08.179,74804,380243,41719,"Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 40)","Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 40)",3.0,7060.95
2022-02-16 09:10:08.179,74804,380244,41719,"Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 41)","Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 41)",5.0,11768.25
2022-02-16 09:10:08.179,74804,380245,41719,"Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 42)","Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 42)",5.0,11768.25
2022-02-16 09:10:08.179,74804,380246,41719,"Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 43)","Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 43)",10.0,23536.5
2022-02-16 09:10:08.179,74804,380247,41719,"Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 44)","Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 44)",10.0,23536.5
2022-02-16 09:10:08.179,74804,380248,41719,"Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 45)","Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 45)",5.0,11768.25
2022-02-16 09:10:08.179,74804,380249,41719,"Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 38)","Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 38)",2.0,4707.3
2022-02-16 09:10:08.179,74804,380250,41719,"Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 39)","Кроссовки Professional (Профессионал) с металлическим подноском (Granit, 39)",2.0,4707.3
2022-02-16 09:10:08.179,74804,380251,41825,Доставка Москва в пределах МКАД,Доставка Москва в пределах МКАД,1.0,700.0
2022-02-16 10:29:11.584,74842,380463,41740,"Мастерок штукатурный 16 см. с пласт, ручкой DEKOR 369",Штукатурный мастерок DEKOR 180 мм деревянная ручка 060,18.0,5220.0
2022-02-16 10:29:11.584,74842,380464,41740,Кельма штукатурная 160 мм деревянная ручка DEKOR 059,Штукатурный мастерок DEKOR 180 мм деревянная ручка 060,7.0,2030.0
2022-02-16 10:29:11.584,74842,380465,41740,Кельма штукатурная 220 деревянная ручка DEKOR 062,Штукатурный мастерок DEKOR 200 мм деревянная ручка 061,25.0,7750.0
2022-02-16 10:29:11.584,74842,380466,41740,"Рулетка 25 ммх10 м, корпус из ударопрочного аргоном, пласт. DEKOR 298",Рулетка DEKOR 10мx25мм корпус из ударопрочного эргономичный пластик 298,6.0,3420.0
2022-02-16 10:46:53.067,74856,380505,41484,Арматура А1 10мм дл. 6м,"Сталь арматурная, гладкая, класс А-I (А240), диаметр 10мм",0.5,40100.0
